time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,-0.9953980403346421,-1.1461375193868923,16.460877741374677,6.26750096424669,0.0763410120510919,0.0,-1.3436060925870459,-1.0684196915144564,5.102093007147935,0.010378003181786576,-0.010202212827063472,0.0,475.7895089457733,476.7558051984645,479.4013344677741,476.33602778536147
2.640000000000002,-1.0779970415011892,-1.2106783474894212,16.774812806025228,6.268599973482676,0.0754605216153994,0.0,-1.4095295784301043,-1.0828162803553927,5.361204915489757,0.030739027278614363,-0.025593981051324204,0.0,509.2778590209988,508.17573980380087,507.729904410422,509.18867652959983
2.700000000000002,-1.164081145856011,-1.2759664594296067,17.098346841380064,6.270594179187004,0.07434137547581976,0.0,-1.45981434459991,-1.0932729093164104,5.422975460485728,0.037814146136963094,-0.007498894218988337,0.0,452.77540650067806,454.22912306118315,452.79068718001673,453.3600199302616
2.760000000000002,-1.2530985465470694,-1.3418313701600753,17.424646343109096,6.273343261145314,0.07433881532551911,0.0,-1.5074229713210332,-1.1019982718243224,5.453526326388452,0.058318191546404614,0.011774941608629644,0.0,442.50532881846453,444.08939854135156,444.1007018410832,445.7808089420848
2.820000000000002,-1.3450238938500367,-1.40817249168363,17.753370518618684,6.276454184371804,0.07470621756694751,0.0,-1.5568097357603679,-1.1090635217070477,5.503696134158904,0.033978763824651995,-0.008660501095499425,0.0,452.0162234224529,450.36603126549625,450.9944398605012,449.0255051345873
2.880000000000002,-1.4399149368047401,-1.4748846713811066,18.08504745732456,6.278343475132685,0.0738692433618553,0.0,-1.606168711298231,-1.1144955428844725,5.551965582828346,0.025974024409568714,-0.027478076782667026,0.0,450.5706581261154,449.04656810421227,451.55814735174545,450.9121670894346
2.940000000000002,-1.5376370758713538,-1.541882476251735,18.418057027819035,6.279895396159279,0.07198400947442707,0.0,-1.6511122399336693,-1.118635617579737,5.5483842328902355,0.02564714200688575,-0.04077788532219671,0.0,435.0016549207951,433.88588383942295,434.6460429981731,434.61878558874105
3.000000000000002,-1.6383476915823156,-1.6091162322229027,18.75534425573717,6.28126023428025,0.06964356019690499,0.0,-1.7056262727483444,-1.1223340651002156,5.693821704156477,0.016205362432783497,-0.03568378599783822,0.0,480.1728523402852,480.55857002811433,480.5146198113912,479.79820500376997
3.0600000000000023,-1.7418751657625697,-1.6765346231218916,19.095458123941633,6.282269863390756,0.0674393317536559,0.0,-1.7451636951292853,-1.124870719618057,5.6435779750882915,0.018042532283723576,-0.03893122010366217,0.0,420.82874789114663,420.5467921804964,420.5752526944649,420.73431083842155
3.1200000000000023,-1.8480354058859927,-1.744091721106483,19.436888879435898,0.0007679488078675689,0.06518100495207335,0.0,-1.7932785844947519,-1.1268920256551358,5.736998813263637,0.04292345770363276,-0.03517224589975108,0.0,465.18056132175553,465.4742676444516,465.0174040621315,466.96285729050425
3.1800000000000024,-1.9568965804835503,-1.8117347512764348,19.78166732655046,0.003282767929277064,0.06270822949307231,0.0,-1.8352509093332554,-1.1276538736605863,5.755551199157225,0.03981404815198988,-0.05741164478136449,0.0,443.9169812263227,442.086902484844,443.98381061084166,443.72952063130964
3.2400000000000024,-2.0683325886170016,-1.8793737649515958,20.129161169522515,0.005422823071381977,0.05920129615748948,0.0,-1.8789575467555732,-1.126763983737641,5.827255273791927,0.025721748914688557,-0.06060759073566094,0.0,460.39524483503965,460.14001180410105,460.45092378006075,459.3350074640483
3.3000000000000025,-2.182376678443069,-1.9469161678825115,20.48178511936044,0.00652210050804225,0.055808561411155644,0.0,-1.9221628697080593,-1.1245133400714895,5.926404291670866,-0.0036851661526923,-0.04946014147385498,0.0,468.17414997577913,469.0388044335199,470.6003765385606,468.3181464451012
3.3600000000000025,-2.298757588757859,-2.014330410409599,20.836838833886766,0.006667989073357639,0.0526455522328515,0.0,-1.9569831283626549,-1.1226276509515956,5.908841225666215,0.012486204335455926,-0.06018619962044483,0.0,434.9438529970538,434.0424934828085,432.2208454081785,433.58186605205367
